Compound,Title,Year,Source,Annotation
Flüchtlings-Euphoriker,"Herrn Gabriels Talent zur Balance Auch in der SPD gibt es Flüchtlings-Euphoriker und solche, denen es zu viel wird. Wie verträgt das die Partei?",2015,SZ,1
Lageso-Chaos,Anzeige wegen Lageso-Chaos,2015,SZ,1
Flüchtlingsflut,Ungarn kündigt EU-Asylpolitik auf Budapest: „Wir werden der Flüchtlingsflut nicht mehr Herr“,2015,SZ,1
Flüchtlingsandrangs,Slowenien will Soldaten einsetzen Armee des EU-Landes soll wegen des Flüchtlingsandrangs der Polizei helfen,2015,SZ,1
Flüchtlingstod,Flüchtlingstod im Lkw geklärt,2015,SZ,1
Flüchtlingsjunge,Flüchtlingsjunge Mohamed ermordet,2015,SZ,1
Flüchtlings-Aussage,Seehofer provoziert mit Flüchtlings-Aussage,2015,SZ,1
Miniaturpolitik,Fraktion wirft der großen Koalition „Miniaturpolitik“ vor,2015,SZ,1
Mini-Schengen,„Mini-Schengen“ droht,2015,SZ,1
Flüchtlingskatastrophen,"Europas offene Flanke Die Flüchtlingskatastrophen vor ihren Küsten rütteln die Bürger auf. Die Politiker haben reagiert: vor allem mit besserem Grenzschutz. Das aber ist kein Mittel, die Tragödie auf dem Meer zu verhindern",2015,SZ,1
Flüchtlingskatastrophen,Robuste Mission Der Zehn-Punkte-Plan der EU-Kommission soll Flüchtlingskatastrophen im Mittelmeer verhindern. Doch er bleibt ziemlich unpräzise. Die endgültige Entscheidung treffen am Donnerstag die Staats- und Regierungschefs,2015,SZ,1
Terror-Vedächtigen,Haftbefehl gegen Terror-Vedächtigen Plante der Syrer einen Messer-Angriff in Berlin?,2015,SZ,1
Krisengespräch,Krisengespräch nach Brandstiftung in Flüchtlingsunterkunft,2015,SZ,1
Kanzleramt,Merkel lädt Seehofer und Gabriel ins Kanzleramt,2016,BILD,0
Kanzleramt,CSU-Seehofer wittert Komplott im Kanzleramt,2016,BILD,0
Krisen-Klausur,CDU und CSU planen Krisen-Klausur,2016,BILD,0
Bürgermeister,Attackierter Bürgermeister auf Weg der Besserung,2016,BILD,0
Bürgermeister,Nach Knüppel-Attacke auf Joachim Kebschull (61) Oersdorfer Bürgermeister will wieder arbeiten,2016,BILD,0
Bürgermeister,Oersdorf: Polizei ermittelt nach Übergriff auf Bürgermeister,2016,BILD,0
Grenzzäune,DAS GROSSE WETTSCHLIESSEN Nutzen oder schaden uns die neuen Grenzzäune in Europa?,2016,BILD,0
Flüchtlings-Tor,1. Flüchtlings-Tor in der Bundesliga,2016,BILD,0
Bundesliga,1. Flüchtlings-Tor in der Bundesliga,2016,BILD,0
CDU-KURS,MERKEL WILL CDU-KURS NICHT ÄNDERN,2016,BILD,0
Mini-Flüchtlingsdorf,Stein auf Stein: Das Mini-Flüchtlingsdorf Groß Weeden,2016,BILD,0
Geldleistungen,Weniger Geldleistungen für Asylbewerber,2016,BILD,0
Asylbewerber,Weniger Geldleistungen für Asylbewerber,2016,BILD,0
Asylbewerber,Mehr Asylbewerber abgeschoben,2016,BILD,0
Asylbewerber,Asylbewerber sticht Pfarrer nieder,2016,BILD,0
Asylbewerber,Nur wenige Geduldete sind abgelehnte Asylbewerber,2016,BILD,0
Asylbewerber,Asylbewerber wegen versuchten Mordes angeklagt,2016,BILD,0
Asylbewerber,Anklage gegen Asylbewerber (16),2016,BILD,0
Asylbewerber,Randale in Dresdner Johannstadt: Asylbewerber drohte Polizisten mit Mord!,2016,BILD,0
Asylbewerber,BILD fragte Asylbewerber in Deutschland DAS denken 500 Flüchtlinge ...,2016,BILD,0
Asylbewerber,Asylbewerber in Flüchtlingsheim getötet,2016,BILD,0
Asylbewerber,292.326 Syrer beziehen Hartz IV Wo es am meisten Asylbewerber mit Stütze gibt,2016,BILD,0
Asylbewerber,Drei Männer fesseln Asylbewerber an Baum,2016,BILD,0
Asyl-Bescheide,Weniger Klagen gegen Asyl-Bescheide,2016,BILD,0
Sex-Mobber,Viele Sex-Mobber erst seit Kurzem in Deutschland,2016,BILD,0
Linken-Politiker,Linken-Politiker Dehm droht Anklage!,2016,BILD,0
Visumfreiheit,Berlin: Türkei muss Bedingungen für Visumfreiheit erfüllen,2016,BILD,0
Visumfreiheit,Scharfe Töne aus Deutschland im Streit mit Türkei um Visumfreiheit,2016,BILD,0
Visumfreiheit,Türkei droht: Ohne Visumfreiheit platzt der Flüchtlingspakt,2016,BILD,0
Ehefrau,Angezündete Ehefrau nach Beziehungsdrama gestorben,2016,BILD,0
Ehefrau,Mann zündet in Flüchtlingsheim Ehefrau an und stirbt,2016,BILD,0
Beziehungsdrama,Angezündete Ehefrau nach Beziehungsdrama gestorben,2016,BILD,0
Ex-Mann,Vom Ex-Mann in Flüchtlingsheim angezündet Dreifache Mutter stirbt nach Feuer-Anschlag,2016,BILD,0
Flüchtlingsheim,Vom Ex-Mann in Flüchtlingsheim angezündet Dreifache Mutter stirbt nach Feuer-Anschlag,2016,BILD,0
Flüchtlingsheim,Soko sucht den Schützen vom Flüchtlingsheim,2016,BILD,0
Flüchtlingsheim,Polizei prüft Vorwürfe gegen Wachleute in Flüchtlingsheim,2016,BILD,0
Flüchtlingsheim,Das ist der Terrorist aus dem deutschen Flüchtlingsheim,2016,BILD,0
Flüchtlingsheim,Hier schunkelt der Prinz im Flüchtlingsheim,2016,BILD,0
Flüchtlingsheim,Ramadan im Flüchtlingsheim Wie funktioniert das Fasten in deutschen Unterkünft en?,2016,BILD,0
Flüchtlingsheim,Undercover im Flüchtlingsheim BILD undercover im Flüchtlingsheim,2016,BILD,0
Flüchtlingsheim,Container-Dorf in der Südstadt | Zu Besuch in der Kita Flüchtlingsheim,2016,BILD,0
Flüchtlingsheim,Syrer zündet Flüchtlingsheim an,2016,BILD,0
Flüchtlingsheim,Asylbewerber in Flüchtlingsheim getötet,2016,BILD,0
Flüchtlingsheim,In Nürnberg: Erstes Flüchtlingsheim für Schwule und Lesben,2016,BILD,0
Flüchtlingsheim,Das ist der ISIS-Mann aus dem Flüchtlingsheim Wie viele verstecken sich noch in Deutschland?,2016,BILD,0
Flüchtlingsheim,Handgranate auf Flüchtlingsheim,2016,BILD,0
Flüchtlingsheim,Mann zündet in Flüchtlingsheim Ehefrau an und stirbt,2016,BILD,0
Flüchtlingsheim,Rechtsextremer Hintergrund vermutet Wieder Brandanschlag auf Flüchtlingsheim in Jüterbog,2016,BILD,0
Terror-Gesetze,Terror-Gesetze reformieren!,2016,BILD,0
Wohngebiete,Umwandlungen in reine Wohngebiete | Stadt schafft 17 besonders geschützte Wohngebiete ab,2016,BILD,0
Flüchtlings-Verweigerer,EU plant hohe Strafen für Flüchtlings-Verweigerer,2016,BILD,0
Glasflasche,17-Jähriger bedroht 39-Jährigen in Bautzen mit Glasflasche,2016,BILD,0
Terror-Verdächtiger,Flüchtling als Terror-Verdächtiger verhaftet!,2016,BILD,0
Asyl-Streit,Union und SPD beenden Asyl-Streit,2016,BILD,0
Jahrestagung,Jahrestagung der Familienminister in Dresden eröffnet,2016,BILD,0
Familienminister,Jahrestagung der Familienminister in Dresden eröffnet,2016,BILD,0
Familienminister,Familienminister sehen Bund bei Integration in der Pflicht,2016,BILD,0
Familienminister,Familienminister beraten über Integration von Flüchtlingsfamilien,2016,BILD,0
Landkreis,Landkreis setzt AfD-Mann Hetze als Heimleiter ab,2016,BILD,0
AfD-Mann,Landkreis setzt AfD-Mann Hetze als Heimleiter ab,2016,BILD,0
Heimleiter,Landkreis setzt AfD-Mann Hetze als Heimleiter ab,2016,BILD,0
Familienministerium,Familienministerium räumt Fehler bei Asylpaket II ein,2016,BILD,0
Asylpaket,Familienministerium räumt Fehler bei Asylpaket II ein,2016,BILD,0
Gute-Nacht-Geschichten,Gute-Nacht-Geschichten statt Dschungel,2016,BILD,0
Flüchtlingsquoten,Referendum über Flüchtlingsquoten ungültig Klatsche für Orbán,2016,BILD,0
Flüchtlingsquoten,Ungarn Abstimmung über Flüchtlingsquoten ungültig,2016,BILD,0
Flüchtlingsquoten,Ungarisches Referendum über Flüchtlingsquoten ungültig,2016,BILD,0
Reform-Rabatt,Kein Reform-Rabatt,2016,BILD,0
MINISTERBESUCH,ANSCHLAG WÄHREND MINISTERBESUCH IN KABUL,2016,BILD,0
Flüchtlings-Welle,Von hier kommt die nächste Flüchtlings-Welle,2016,BILD,0
ISIS-Junge,ISIS-Junge sollte Bombe aus Streichhölzern basteln,2016,BILD,0
Streichhölzern,ISIS-Junge sollte Bombe aus Streichhölzern basteln,2016,BILD,0
Mittelstand,Gabriel: Mittelstand leistet viel bei Integration von Flüchtlingen,2016,BILD,0
Erstaufnahmelager,Erstaufnahmelager stehen leer,2016,BILD,0
Unions-Experten,Unions-Experten gegen Visa-Freiheit für Georgien,2016,BILD,0
Visa-Freiheit,Unions-Experten gegen Visa-Freiheit für Georgien,2016,BILD,0
Visa-Freiheit,EU will im Mai über Visa-Freiheit für Türken entscheiden,2016,BILD,0
Flüchtlingskinder,Schulprojekt für Flüchtlingskinder geht an den Start,2016,BILD,0
Flüchtlingskinder,"Zurück, marsch, marsch! | So „empfängt“ Europa Flüchtlingskinder",2016,BILD,0
Flüchtlingskinder,Ex-Stasi-General Wolf: In seinem Büro spielen bald Flüchtlingskinder,2016,BILD,0
Asylheim,"Neubau kostet 37,44 Mio. Euro | Dieser Klotz wird Leipzigs teuerstes Asylheim",2016,BILD,0
Asylheim,Flüchtlinge würgen Neu-Christin in Asylheim,2016,BILD,0
Asylheim,Unbekannte legen Feuer in Asylheim,2016,BILD,0
tatort-WIEDERHOLUNG,LOHNT SICH DIE tatort-WIEDERHOLUNG AM SONNTAG?,2016,BILD,0
Unionsspitzen,Klausur der Unionsspitzen soll in Potsdam stattfinden,2016,BILD,0
Finanzhilfen,Finanzhilfen stoppen!,2016,BILD,0
Jugendämter,Mehr junge Flüchtlinge in Obhut der Berliner Jugendämter,2016,BILD,0
Jugendämter,1134 junge Flüchtlinge in Obhut der hamburger Jugendämter,2016,BILD,0
Jugendämter,Jugendämter nahmen 42 300 alleinreisende junge Flüchtlinge in Obhut,2016,BILD,0
Grenzkontrollen,Heft iger Streit um Grenzkontrollen zu Österreich!,2016,BILD,0
Flüchtlingskosten,Land erhöht Zahlungen an Kommunen für Flüchtlingskosten,2016,BILD,0
Flüchtlingskosten,Flüchtlingskosten steigen drastisch,2016,BILD,0
EU-Flüchtlingspolitik,Ungarn stimmen über EU-Flüchtlingspolitik ab,2016,BILD,0
Bundeswehr,Bundeswehr bildet Flüchtlinge aus,2016,BILD,0
Bundeswehr,Union für Einsatz der Bundeswehr im Inneren,2016,BILD,0
Messer-Mann,SEK holt Messer-Mann aus Asylbewerberheim,2016,BILD,0
Asylbewerberheim,SEK holt Messer-Mann aus Asylbewerberheim,2016,BILD,0
Flüchtlingsunterkunft,Grünes Licht für Flüchtlingsunterkunft «Am Ascheland II»,2016,BILD,0
Flüchtlingsunterkunft,Terrorprozess findet in Dresdner Flüchtlingsunterkunft statt,2016,BILD,0
Ascheland,Grünes Licht für Flüchtlingsunterkunft «Am Ascheland II»,2016,BILD,0
Flüchtlingskrise,"Wie die Politik in der Flüchtlingskrise versagte! ""DAS KANN DOCH WOHL NICHT WAHR SEIN!""",2016,BILD,0
Flüchtlingskrise,Flüchtlingskrise | Österreich will Grenze auch mit Soldaten schützen,2016,BILD,0
Flüchtlingskrise,Flüchtlingskrise - aber ich habe oft nichts zu tun,2016,BILD,0
Flüchtlingskrise,Flüchtlingskrise kostet 2017 rund 9 Mrd. Euro,2016,BILD,0
Flüchtlingskrise,So versagt Europa in der Flüchtlingskrise,2016,BILD,0
Flüchtlingskrise,Die Flüchtlingskrise 2015 | „Das wächst uns über den Kopf“,2016,BILD,0
Flüchtlingskrise,"Das lief schief in der Flüchtlingskrise ""ES GAB KEIN HALTEN MEHR""",2016,BILD,0
Flüchtlingskrise,Sechs-Punkte-Plan gegen die Flüchtlingskrise | Griechenland wird zum Super-Hotspot,2016,BILD,0
Flüchtlingskrise,ZERBOMBT PUTIN AUCH MERKELS PLÄNE? Die Kanzlerin verhandelt in der Türkei. Aber die russische Luftwaffe löst schon die nächste Flüchtlingskrise aus,2016,BILD,0
Flüchtlingskrise,ROUNDUP 2: Brexit und Flüchtlingskrise Slowakei startet EU-Ratspräsidentschaft,2016,BILD,0
Nothilfe,Flüchtlingskrise: EU stellt 700 Millionen Euro an Nothilfe bereit,2016,BILD,0
Kehrtwende,"DOBRINDT ""Wir brauchen eine Kehrtwende in der Flüchtlingspolitik""",2016,BILD,0
Flüchtlingspolitik,Papst rät Regierungen zu umsichtiger Flüchtlingspolitik,2016,BILD,0
Flüchtlingspolitik,Deutschlandkongress von CDU und CSU zur Flüchtlingspolitik,2016,BILD,0
Flüchtlingspolitik,Altkanzler Schröder kritisiert Merkels Flüchtlingspolitik,2016,BILD,0
Flüchtlingspolitik,Stamm weist Söder in Flüchtlingspolitik in die Schranken,2016,BILD,0
Wettlauf,Wettlauf um das Vertrauen,2016,BILD,0
Wohnsitz,Behörden dürfen Flüchtlingen Wohnsitz zuweisen,2016,BILD,0
EU-Vorsitz,Slowakei sucht im EU-Vorsitz Lösung für Brexit und Migration,2016,BILD,0
UN-Flüchtlingshilfswerk,UN-Flüchtlingshilfswerk befürchtet bis zu 700 Tote im Mittelmeer,2016,BILD,0
Patienten-Beratung,Patienten-Beratung bald auch auf Arabisch,2016,BILD,0
Asylbewerbern,Rentner von Asylbewerbern verprügelt,2016,BILD,0
Asylbewerbern,Erneut Konfrontation zwischen Rechten und Asylbewerbern,2016,BILD,0
Asylbewerbern,Bautzen: Konfrontation zwischen Rechten und Asylbewerbern,2016,BILD,0
Verteidigungssektor,SPD fordert höhere Investitionen für den Verteidigungssektor,2016,BILD,0
Flüchtlingsdeals,Erdogan droht mit Platzen des Flüchtlingsdeals,2016,BILD,0
Nato-Einsatz,Union will Nato-Einsatz gegen Schleuser ausbauen,2016,BILD,0
AfDFührung,Schwerer Streit in der AfDFührung,2016,BILD,0
Flüchtlingsleichen,Libyen: 85 Flüchtlingsleichen angespült,2016,BILD,0
Abschiebe-Versager,Wer sind die Abschiebe-Versager in Deutschland?,2016,BILD,0
EU-Parlamentspräsident,"EU-Parlamentspräsident Martin Schulz | So nicht, Herr Erdogan!",2016,BILD,0
EU-Parlamentspräsident,EU-Parlamentspräsident kritisiert Referendum in Ungarn,2016,BILD,0
Asylanträge,148 % mehr Asylanträge bearbeitet,2016,BILD,0
Asylanträge,Fast alle Asylanträge von Tunesiern abgelehnt,2016,BILD,0
Bauarbeiter,Alle Bauarbeiter (und der Chef) streikten für ihren Kollegen aus Afghanistan Unseren Kumpel schiebt ihr nicht ab!,2016,BILD,0
Nazi-Bomberin,Ist das die Nazi-Bomberin von Sachsen?,2016,BILD,0
Familien-Politik,Richtige Familien-Politik,2016,BILD,0
Freistaat,Freistaat übernimmt Teil der Kosten für junge Flüchtlinge,2016,BILD,0
Silvesternacht,Zwei Verdächtige aus Silvesternacht gefasst,2016,BILD,0
CDUInnenminister,CDUInnenminister für schnellere Abschiebung,2016,BILD,0
Türkei-Deal,CDU legt nach Türkei-Deal zu,2016,BILD,0
Flucht-Erfahrungen,Neue Ausstellung zeigt gezeichnete Flucht-Erfahrungen,2016,BILD,0
Nervenkrieg,Türkischer Nervenkrieg,2016,BILD,0
Selbstmord,Selbstmord der Demokratie,2016,BILD,0
Visumpflicht,Türkei soll Visumpflicht für Nordafrika einführen,2016,BILD,0
Tätigkeiten,Wachsende Konkurrenz um einfache Tätigkeiten erwartet,2016,BILD,0
YouTube-Star,Jetzt kommt Zukar | Dieser Flüchtling ist ein YouTube-Star,2016,BILD,0
Justizdienst,Niedersachsen | 300 neue Stellen im Justizdienst,2016,BILD,0
Flüchtlingsdeal,Streit um Flüchtlingsdeal Was wird aus den Flüchtlingen in der Türkei?,2016,BILD,0
Flüchtlingsdeal,"Szenario über die Folgen Was, wenn der Flüchtlingsdeal platzt?",2016,BILD,0
Flüchtlingsdeal,"Was passiert, wenn Erdogan den Flüchtlingsdeal platzen lässt?",2016,BILD,0
Flüchtlingsdeal,Platzt Flüchtlingsdeal mit Erdogan? So schlecht ist die EU vorbereitet,2016,BILD,0
FLÜCHTLINGS-POLITIK,SCHLECHTE NOTEN FÜR FLÜCHTLINGS-POLITIK,2016,BILD,0
Asylunterkunft,Rostock stoppt erneut eine geplante Asylunterkunft    ,2016,BILD,0
Asylunterkunft,Feuer in Asylunterkunft gelegt: Fast acht Jahre Haft,2016,BILD,0
Asylunterkunft,Gasflaschen-Anschlag auf geplante Asylunterkunft,2016,BILD,0
Asylunterkunft,Feuer in Asylunterkunft gelegt Fast acht Jahre Haft,2016,BILD,0
Flüchtlingswelle,Steigende Ausländer-Arbeitslosigkeit nach Flüchtlingswelle,2016,BILD,0
Euro-Staaten,Das Versäumnis der Euro-Staaten,2016,BILD,0
Bundespolizei,Bundespolizei München stößt auf mehr Migranten in Güterzügen,2016,BILD,0
Bundespolizei,Bundespolizei nimmt Flüchtlingen 350 000 Euro ab,2016,BILD,0
Bundespolizei,Ägäis-Einsatz: Bundespolizei zieht positive Zwischenbilanz,2016,BILD,0
Bundespolizei,Migranten auf Güterzügen machen Bundespolizei Sorgen,2016,BILD,0
Güterzügen,Bundespolizei München stößt auf mehr Migranten in Güterzügen,2016,BILD,0
Güterzügen,Migranten auf Güterzügen machen Bundespolizei Sorgen,2016,BILD,0
Axt-Angriff,Nach Würzburger Axt-Angriff Gesundheitszustand der Opfer unverändert,2016,BILD,0
Gesundheitszustand,Nach Würzburger Axt-Angriff Gesundheitszustand der Opfer unverändert,2016,BILD,0
Gesundheitszustand,Gesundheitszustand der Opfer des Axt-Angriffs unverändert,2016,BILD,0
Flüchtlingsamt,Undercover im Flüchtlingsamt UNDERCOVER IM FLÜCHTLINGSAMT,2016,BILD,0
Flüchtlingsamt,Ärger mit illegalen Hostels: neues Flüchtlingsamt beginnt,2016,BILD,0
Leistungskürzungen,Söder fordert Leistungskürzungen bei Flüchtlingsversorgung,2016,BILD,0
Flüchtlingsversorgung,Söder fordert Leistungskürzungen bei Flüchtlingsversorgung,2016,BILD,0
EU-Ratspräsidentschaft,Slowakei übernimmt EU-Ratspräsidentschaft,2016,BILD,0
EU-Ratspräsidentschaft,ROUNDUP 2: Brexit und Flüchtlingskrise Slowakei startet EU-Ratspräsidentschaft,2016,BILD,0
Sex-Mob-Verfahren,Neues Sex-Mob-Verfahren in Hamburg,2016,BILD,0
Integrationsbeauftragte,Integrationsbeauftragte hat Amt angetreten,2016,BILD,0
Hertie-Stiftung,Hertie-Stiftung fördert Projekte für Geflüchtete,2016,BILD,0
BILD-Wahlcheck,BILD-Wahlcheck nach Terror & Merkel-Rede Eine Besonderheit gibt es...,2016,BILD,0
Merkel-Rede,BILD-Wahlcheck nach Terror & Merkel-Rede Eine Besonderheit gibt es...,2016,BILD,0
Merkel-Rede,Keine Merkel-Rede vorgesehen,2016,BILD,0
Leiterwagen,Der Leiterwagen,2016,BILD,0
Flüchtlings-Abstimmung,Ungarn Parlament blockiert Orbáns Flüchtlings-Abstimmung,2016,BILD,0
Anti-Terror-Einsatz,BamS-Interview: Horst Seehofer lobt Anti-Terror-Einsatz in München,2016,BILD,0
Flüchtlingsunterkünfte,Thüringen will weniger Flüchtlingsunterkünfte bereithalten,2016,BILD,0
Abschiebeflüge,Deutschland und Schweden planen Abschiebeflüge,2016,BILD,0
Feuerwehr,Nidal (36) hilft in Mettlach Feuerwehr setzt auf Flüchtlinge,2016,BILD,0
Sondersitzung,Polizei erschießt Flüchtling: Grüne wollen Sondersitzung,2016,BILD,0
Rechtsruck,Stoiber fordert Rechtsruck der CDU,2016,BILD,0
Wohnungsbau,Hannover will wegen Einwohnerplus Wohnungsbau forcieren,2016,BILD,0
Hilfsprogramm,So erpresst uns Griechenland im laufenden Hilfsprogramm,2016,BILD,0
Grenz-Drama,Grenz-Drama in Griechenland,2016,BILD,0
Kinder-Ehe,Kinder-Ehe hat Deutschland erreicht,2016,BILD,0
Kinder-Ehe,Kinder-Ehe ist Kindes-Missbrauch,2016,BILD,0
Arbeitszeit,IG Metall fordert mehr Selbstbestimmung bei Arbeitszeit,2016,BILD,0
Arbeitszeit,Ministertreffen: Arbeitszeit und Flüchtlingsintegration,2016,BILD,0
Arbeitszeit,IG-Metall fordert mehr Selbstbestimmung bei Arbeitszeit,2016,BILD,0
Landesverfassung,Hessen feiert 70.Jubiläum der Landesverfassung,2016,BILD,0
AfD-Wahlkampf,Ein ganz normaler Tag im AfD-Wahlkampf,2016,BILD,0
BAMF-Chef,"BAMF-Chef Weise geht, soll aber Berater werden",2016,BILD,0
Entwicklungshilfe,Keine Entwicklungshilfe für Rücknahme-Verweigerer,2016,BILD,0
Rücknahme-Verweigerer,Keine Entwicklungshilfe für Rücknahme-Verweigerer,2016,BILD,0
Zivilcourage-Preis,Steffi Brachtel aus Freital bekommt Zivilcourage-Preis,2016,BILD,0
Zivilcourage-Preis,Freitalerin Steffi Brachtel bekommt Zivilcourage-Preis,2016,BILD,0
Teilräumung,Ausschreitungen bei Teilräumung von Flüchtlingslager in Calais,2016,BILD,0
Flüchtlingslager,Ausschreitungen bei Teilräumung von Flüchtlingslager in Calais,2016,BILD,0
Flüchtlingslager,Leeres Flüchtlingslager in Griechenland,2016,BILD,0
Flüchtlingslager,28 Tote bei Luftangriff auf Flüchtlingslager,2016,BILD,0
Sprengstoffanschläge,Deutschlands Fremdenhass: 13 Sprengstoffanschläge auf Asylheime 2015,2016,BILD,0
Supermarkt,Ermittlungen nach Vorgehen gegen Flüchtling in Supermarkt,2016,BILD,0
Schlepper-Clans,Schlepper-Clans feilschen um neue Flüchtlingsrouten,2016,BILD,0
Flüchtlingsrouten,Schlepper-Clans feilschen um neue Flüchtlingsrouten,2016,BILD,0
Schweinefleisch,"CDU kämpft für Schweinefleisch in Kitas, Schulen und Kantinen",2016,BILD,0
Betrugsverdacht,Flüchtlingsheimbetreiber unter Betrugsverdacht,2016,BILD,0
FLÜCHTLINGSKRISE,"FLÜCHTLINGSKRISE Bund stellt 77,5 Milliarden Euro bereit",2016,BILD,0
Intensivstation,Hungerstreik: erster Flüchtling auf Intensivstation,2016,BILD,0
Besucherrekord,Besucherrekord bei Leipziger Buchmesse,2016,BILD,0
Buchmesse,Besucherrekord bei Leipziger Buchmesse,2016,BILD,0
Maghreb-Länder,Maghreb-Länder sind den Grünen nicht sicher genug,2016,BILD,0
Mordanschlag,Acht Jahre Knast für Mordanschlag auf Flüchtlinge,2016,BILD,0
Weltkindertag,Heute ist Weltkindertag | … doch vor unseren Küsten ertrinken immer noch die Schwächsten der Welt – BILD war vor Ort,2016,BILD,0
Kassenbeiträge,Kassenbeiträge stabil,2016,BILD,0
Wohnraum,Tübingen | Mehr Wohnraum für Flüchtlinge,2016,BILD,0
Sex-Mob-Tätern,Marokko fehlen Daten zu verdächtigen Sex-Mob-Tätern,2016,BILD,0
Missstände,Missstände bei Gesundheitsversorgung von Flüchtlingen,2016,BILD,0
Gesundheitsversorgung,Missstände bei Gesundheitsversorgung von Flüchtlingen,2016,BILD,0
Hochwassers,Dramatische Szenen wegen Hochwassers Asylbewerberunterkunft geräumt,2016,BILD,0
Asylbewerberunterkunft,Dramatische Szenen wegen Hochwassers Asylbewerberunterkunft geräumt,2016,BILD,0
Asylbewerberunterkunft,Brandanschlag auf Asylbewerberunterkunft in Brandenburg,2016,BILD,0
Ehrenamt,Görlitz will Flüchtlinge für das Ehrenamt sensibilisieren,2016,BILD,0
EU-Botschafter,Deutscher EU-Botschafter in Ankara zurückgetreten,2016,BILD,0
Mini-Dorf,Platz für 250 Bewohner | Mini-Dorf als Wohnheim für Bremer Flüchtlinge,2016,BILD,0
Wohnheim,Platz für 250 Bewohner | Mini-Dorf als Wohnheim für Bremer Flüchtlinge,2016,BILD,0
FLÜCHTLINGS-KRISE,STUDIE FLÜCHTLINGS-KRISE KOSTET 50 MILLIARDEN EURO,2016,BILD,0
Integrationspflicht,Integrationspflicht für Flüchtlingen | EU-Präsident Martin Schulz lehnt Pläne des Innenministeriums ab,2016,BILD,0
EU-Präsident,Integrationspflicht für Flüchtlingen | EU-Präsident Martin Schulz lehnt Pläne des Innenministeriums ab,2016,BILD,0
